2008,06,10,49062.0
2008,06,11,48973.0
2008,06,12,48947.0
2008,06,13,48969.0
2008,06,16,48989.0
2008,06,17,48959.0
2008,06,18,48959.0
2008,06,19,48946.0
2008,06,20,48945.0
2008,06,23,48922.0
2008,06,24,48965.0
2008,06,25,49004.0
2008,06,26,49033.0
2008,06,27,49040.0
2008,06,30,49040.0
2008,07,01,49040.0
2008,07,02,49040.0
2008,07,03,49040.0
2008,07,07,49040.0
2008,07,08,49040.0
2008,07,09,49040.0
2008,07,10,49028.0
2008,07,11,49014.0
2008,07,14,48990.0
2008,07,15,48958.0
2008,07,16,49134.0
2008,07,17,49364.0
2008,07,18,49355.0
2008,07,21,49393.0
2008,07,22,49596.0
2008,07,23,49725.0
2008,07,24,49610.0
2008,07,25,49603.0
2008,07,28,49519.0
2008,07,29,49534.0
2008,07,30,49587.0
2008,07,31,49614.0
2008,08,01,49614.0
2008,08,04,49614.0
2008,08,05,49614.0
2008,08,06,49614.0
2008,08,07,49659.0
2008,08,08,49752.0
2008,08,11,49760.0
2008,08,12,49748.0
2008,08,13,49705.0
2008,08,14,49767.0
2008,08,15,49783.0
2008,08,18,49722.0
2008,08,19,49703.0
2008,08,20,49703.0
2008,08,21,49703.0
2008,08,22,49703.0
2008,08,25,49703.0
2008,08,26,49703.0
2008,08,27,49703.0
2008,08,28,49703.0
2008,08,29,49703.0
2008,09,02,49703.0
2008,09,03,49703.0
2008,09,04,49703.0
2008,09,05,49776.0
2008,09,08,49817.0
2008,09,09,49768.0
2008,09,10,49689.0
2008,09,11,49698.0
2008,09,12,49703.0
2008,09,15,49703.0
2008,09,16,48010.0
2008,09,17,45161.0
2008,09,18,46248.0
2008,09,19,48243.0
2008,09,22,49656.0
2008,09,23,49643.0
2008,09,24,49633.0
2008,09,25,49659.0
2008,09,26,49659.0
2008,09,29,49570.0
2008,09,30,50344.0
2008,10,01,50539.0
2008,10,02,50333.0
2008,10,03,50414.0
2008,10,06,49978.0
2008,10,07,49742.0
2008,10,08,49860.0
2008,10,09,49368.0
2008,10,10,50358.0
2008,10,13,51891.0
2008,10,14,53375.0
2008,10,15,51732.0
2008,10,16,52213.0
2008,10,17,52275.0
2008,10,20,52595.0
2008,10,21,52391.0
2008,10,22,51827.0
2008,10,23,51749.0
2008,10,24,51504.0
2008,10,27,51044.0
2008,10,28,52174.0
2008,10,29,52088.0
2008,10,30,52667.0
2008,10,31,53090.0
2008,11,03,53130.0
2008,11,04,53141.0
2008,11,05,53038.0
2008,11,06,52893.0
2008,11,07,53188.0
2008,11,10,52896.0
2008,11,11,52453.0
2008,11,12,51357.0
2008,11,13,52734.0
2008,11,14,51868.0
2008,11,17,51072.0
2008,11,18,50804.0
2008,11,19,49902.0
2008,11,20,46775.0
2008,11,21,47296.0
2008,11,24,51996.0
2008,11,25,53234.0
2008,11,26,55743.0
2008,11,28,56006.0
2008,12,01,55851.0
2008,12,02,57037.0
2008,12,03,58070.0
2008,12,04,57283.0
2008,12,05,58944.0
2008,12,08,60241.0
2008,12,09,60208.0
2008,12,10,60359.0
2008,12,11,60019.0
2008,12,12,60354.0
2008,12,15,59700.0
2008,12,16,61571.0
2008,12,17,61252.0
2008,12,18,60209.0
2008,12,19,59812.0
2008,12,22,59338.0
2008,12,23,59032.0
2008,12,24,59381.0
2008,12,26,59368.0
2008,12,29,59319.0
2008,12,30,59597.0
2008,12,31,59649.0
2009,01,02,59768.0
2009,01,05,59724.0
2009,01,06,59740.0
2009,01,07,59740.0
2009,01,08,59840.0
2009,01,09,59581.0
2009,01,12,59057.0
2009,01,13,59129.0
2009,01,14,58532.0
2009,01,15,58348.0
2009,01,16,58758.0
2009,01,20,57956.0
2009,01,21,58525.0
2009,01,22,58277.0
2009,01,23,58413.0
2009,01,26,58503.0
2009,01,27,58452.0
2009,01,28,58485.0
2009,01,29,58444.0
2009,01,30,58371.0
2009,02,02,58386.0
2009,02,03,58507.0
2009,02,04,58311.0
2009,02,05,58578.0
2009,02,06,59048.0
2009,02,09,59058.0
2009,02,10,58517.0
2009,02,11,58577.0
2009,02,12,58475.0
2009,02,13,58356.0
2009,02,17,57940.0
2009,02,18,57852.0
2009,02,19,57586.0
2009,02,20,57580.0
2009,02,23,57449.0
2009,02,24,58496.0
2009,02,25,58325.0
2009,02,26,58344.0
2009,02,27,58171.0
2009,03,02,57569.0
2009,03,03,57211.0
2009,03,04,57562.0
2009,03,05,56594.0
2009,03,06,56559.0
2009,03,09,56644.0
2009,03,10,58147.0
2009,03,11,58410.0
2009,03,12,59175.0
2009,03,13,59300.0
2009,03,16,59285.0
2009,03,17,59578.0
2009,03,18,59915.0
2009,03,19,59628.0
2009,03,20,59260.0
2009,03,23,60862.0
2009,03,24,60744.0
2009,03,25,60817.0
2009,03,26,61315.0
2009,03,27,61213.0
2009,03,30,60908.0
2009,03,31,61157.0
2009,04,01,61307.0
2009,04,02,61566.0
2009,04,03,62066.0
2009,04,06,61926.0
2009,04,07,61776.0
2009,04,08,61746.0
2009,04,09,62043.0
2009,04,13,62172.0
2009,04,14,62013.0
2009,04,15,62239.0
2009,04,16,62356.0
2009,04,17,62459.0
2009,04,20,61999.0
2009,04,21,62548.0
2009,04,22,62561.0
2009,04,23,62887.0
2009,04,24,63664.0
2009,04,27,63244.0
2009,04,28,63228.0
2009,04,29,63248.0
2009,04,30,63248.0
2009,05,01,63248.0
2009,05,04,63248.0
2009,05,05,63248.0
2009,05,06,63248.0
2009,05,07,63248.0
2009,05,08,63257.0
2009,05,11,63236.0
2009,05,12,63160.0
2009,05,13,62914.0
2009,05,14,63217.0
2009,05,15,63040.0
2009,05,18,63738.0
2009,05,19,63755.0
2009,05,20,63776.0
2009,05,21,63816.0
2009,05,22,63786.0
2009,05,26,63846.0
2009,05,27,63817.0
2009,05,28,63827.0
2009,05,29,63826.0
2009,06,01,63826.0
2009,06,02,63826.0
2009,06,03,63826.0
2009,06,04,63874.0
2009,06,05,63849.0
2009,06,08,63837.0
2009,06,09,63881.0
2009,06,10,64073.0
2009,06,11,64073.0
2009,06,12,64143.0
2009,06,15,64000.0
2009,06,16,63908.0
2009,06,17,63873.0
2009,06,18,63932.0
2009,06,19,64005.0
2009,06,22,63777.0
2009,06,23,63993.0
2009,06,24,63995.0
2009,06,25,64167.0
2009,06,26,64198.0
2009,06,29,64279.0
2009,06,30,64279.0
2009,07,01,64279.0
2009,07,02,64279.0
2009,07,06,64323.0
2009,07,07,64274.0
2009,07,08,64215.0
2009,07,09,64254.0
2009,07,10,64209.0
2009,07,13,64329.0
2009,07,14,64407.0
2009,07,15,64477.0
2009,07,16,64477.0
2009,07,17,64477.0
2009,07,20,64477.0
2009,07,21,64477.0
2009,07,22,64477.0
2009,07,23,64504.0
2009,07,24,64525.0
2009,07,27,64530.0
2009,07,28,64523.0
2009,07,29,64470.0
2009,07,30,64485.0
2009,07,31,64520.0
2009,08,03,64626.0
2009,08,04,64632.0
2009,08,05,64623.0
2009,08,06,64623.0
2009,08,07,64623.0
2009,08,10,64623.0
2009,08,11,64631.0
2009,08,12,64684.0
2009,08,13,64760.0
2009,08,14,64720.0
2009,08,17,64529.0
2009,08,18,64656.0
2009,08,19,64663.0
2009,08,20,64740.0
2009,08,21,64831.0
2009,08,24,64831.0
2009,08,25,64831.0
2009,08,26,64840.0
2009,08,27,64895.0
2009,08,28,64886.0
2009,08,31,64856.0
2009,09,01,64799.0
2009,09,02,64799.0
2009,09,03,64847.0
2009,09,04,64926.0
2009,09,08,64989.0
2009,09,09,65087.0
2009,09,10,65157.0
2009,09,11,65145.0
2009,09,14,65180.0
2009,09,15,65238.0
2009,09,16,65273.0
2009,09,17,65245.0
2009,09,18,65243.0
2009,09,21,65243.0
2009,09,22,65243.0
2009,09,23,65243.0
2009,09,24,65243.0
2009,09,25,65243.0
2009,09,28,65243.0
2009,09,29,65265.0
2009,09,30,65248.0
2009,10,01,65225.0
2009,10,02,65204.0
2009,10,05,65266.0
2009,10,06,65258.0
2009,10,07,65291.0
2009,10,08,65291.0
2009,10,09,65291.0
2009,10,12,65291.0
2009,10,13,65291.0
2009,10,14,65269.0
2009,10,15,65273.0
2009,10,16,65252.0
2009,10,19,65247.0
2009,10,20,65202.0
2009,10,21,65163.0
2009,10,22,65155.0
2009,10,23,65125.0
2009,10,26,65107.0
2009,10,27,65070.0
2009,10,28,65026.0
2009,10,29,65047.0
2009,10,30,65029.0
2009,11,02,65029.0
2009,11,03,65029.0
2009,11,04,65035.0
2009,11,05,65035.0
2009,11,06,65038.0
2009,11,09,65061.0
2009,11,10,65057.0
2009,11,11,65062.0
2009,11,12,65058.0
2009,11,13,65059.0
2009,11,16,65073.0
2009,11,17,65071.0
2009,11,18,65066.0
2009,11,19,65051.0
2009,11,20,65056.0
2009,11,23,65065.0
2009,11,24,65064.0
2009,11,25,65064.0
2009,11,27,65064.0
2009,11,30,65064.0
2009,12,01,65064.0
2009,12,02,65064.0
2009,12,03,65064.0
2009,12,04,65064.0
2009,12,07,65130.0
2009,12,08,65145.0
2009,12,09,65149.0
2009,12,10,65138.0
2009,12,11,65147.0
2009,12,14,65150.0
2009,12,15,65119.0
2009,12,16,65117.0
2009,12,17,65097.0
2009,12,18,65107.0
2009,12,21,65123.0
2009,12,22,65147.0
