2009,03,12,HIG,Sell,100
2009,02,10,HST,Buy,100
2009,02,18,HST,Sell,100
2009,04,07,HST,Buy,100
2009,04,15,HST,Sell,100
2009,03,03,IP,Buy,100
2009,03,10,IP,Sell,100
2008,10,17,IPG,Buy,100
2008,10,24,IPG,Sell,100
2008,10,21,IPG,Buy,100
2008,10,28,IPG,Sell,100
2008,10,29,IPG,Buy,100
2008,11,05,IPG,Sell,100
2008,11,06,IPG,Buy,100
2008,11,13,IPG,Sell,100
2009,07,02,IPG,Buy,100
2009,07,10,IPG,Sell,100
2009,02,23,JBL,Buy,100
2009,03,02,JBL,Sell,100
2008,11,06,JDSU,Buy,100
2008,11,13,JDSU,Sell,100
2009,01,07,JDSU,Buy,100
2009,01,14,JDSU,Sell,100
2009,04,27,JDSU,Buy,100
2009,05,04,JDSU,Sell,100
2009,04,30,JDSU,Buy,100
2009,
